PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,MONTH
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MDW,DAL,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MDW,GSP,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,CMH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,GPT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,SAT,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,SBN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MEM,TCL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MFE,AZA,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MFR,EUG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,ACY,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,AEX,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,CHO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,DAY,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,IAD,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,INT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,MCI,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,MIA,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,PIT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,RIC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,SYR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,TPA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MKE,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MKE,DAY,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MKE,GPT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MKE,PGV,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MLI,BMI,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MOT,MSP,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MRY,SCK,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSN,MBS,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSN,TLH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSP,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSP,CVG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSP,GRB,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSP,MSP,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSP,TCL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MSY,PIT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MYR,RIC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",OMA,COU,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",OMA,FSD,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",OMA,HOU,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORD,BED,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORD,BZN,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORD,GSO,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORD,HOU,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORD,SYR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ORF,BNA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PGV,SCE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHL,ACY,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHL,MIA,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,HOU,626,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,IFP,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,LAX,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,MFR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,RNO,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,SJC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIE,RSW,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,AZO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,BDL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,EWR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,HRL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,MSP,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,RIC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,TLH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,TLH,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PVD,ACY,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PVD,CHO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PVD,CVG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PVD,MIA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PVD,TYS,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,BNA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,BUF,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,MCN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,MCO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,MSP,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,PIT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,SBN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RFD,MKE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,ATL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,CMH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,CMI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,GFK,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,GSO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,LBB,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RIC,SYR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RNO,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RNO,IFP,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RNO,MSN,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RNO,PHX,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RSW,PBI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAN,AEX,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAN,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAN,SAN,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,BUF,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,HOU,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,HPN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,LSE,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,MIA,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,SHV,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAT,SJC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SBN,GSO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SBN,OMA,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCE,BUF,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCE,LBB,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCE,PIE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCE,RIC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCE,SYR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SCK,SEA,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,ACY,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,AEX,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,CLE,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,CMI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,CVG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,IND,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,LBB,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,PVD,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,SCE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SDF,USA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SEA,IFP,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SFO,BZN,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SGF,MCI,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,BJC,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,GSO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,LGB,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJC,RNO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJU,FLL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SJU,SJU,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SLC,CVG,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SLC,CVG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SLC,DAL,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SLC,LAX,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SLC,MKE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SMF,PHX,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SMX,IFP,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SPI,JAX,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SRQ,IAD,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",STL,DAL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",STL,DTW,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",STL,MLI,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",STL,MSP,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",STL,SYR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,BFD,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,BNA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,BTR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,BTR,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,CMI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,CVG,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SYR,MEM,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,BTR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,DSM,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,OMA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,PVD,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,TUL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TCL,TUP,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,GNV,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,PIT,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,RDU,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,SAT,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,SBN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,SCE,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TLH,TLH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TPA,MDW,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TRI,GSO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUL,AHN,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUL,CID,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUL,COU,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUL,FYV,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUP,BTR,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUP,BWI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUS,AZA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUS,BFI,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TUS,TUS,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TYS,ACY,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TYS,CLL,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TYS,SDF,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",USA,CHO,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",USA,MIA,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",XNA,BED,619,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",XNA,CMH,617,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",YIP,LAX,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",YIP,MIA,614,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",YIP,RIC,617,1
0.00,0CQ,ACM AIR CHARTER GmbH,FFL,IAD,658,1
0.00,13Q,Chartright Air Inc.,APF,PBI,636,1
0.00,13Q,Chartright Air Inc.,APF,SRQ,636,1
0.00,13Q,Chartright Air Inc.,APF,VRB,636,1
0.00,13Q,Chartright Air Inc.,CHS,VRB,636,1
0.00,13Q,Chartright Air Inc.,FXE,PBI,636,1
0.00,13Q,Chartright Air Inc.,FXE,PIE,636,1
0.00,13Q,Chartright Air Inc.,HNL,OGG,515,1
0.00,13Q,Chartright Air Inc.,HOU,TYS,636,1
0.00,13Q,Chartright Air Inc.,MLB,APF,636,1
0.00,13Q,Chartright Air Inc.,MLB,RSW,636,1
0.00,13Q,Chartright Air Inc.,OPF,LAL,668,1
0.00,13Q,Chartright Air Inc.,PBI,MCO,636,1
0.00,13Q,Chartright Air Inc.,RFD,CLT,636,1
0.00,13Q,Chartright Air Inc.,SAN,LAX,609,1
0.00,13Q,Chartright Air Inc.,SAV,APF,636,1
0.00,13Q,Chartright Air Inc.,SRQ,FXE,688,1
0.00,13Q,Chartright Air Inc.,STT,FXE,669,1
0.00,13Q,Chartright Air Inc.,TEB,SNA,515,1
0.00,13Q,Chartright Air Inc.,TMB,PBI,636,1
0.00,13Q,Chartright Air Inc.,TPA,RSW,668,1
0.00,13Q,Chartright Air Inc.,TUS,OPF,648,1
0.00,14Q,London Air Services Limited,BFI,EKO,575,1
0.00,14Q,London Air Services Limited,LNK,LAS,575,1
0.00,14Q,London Air Services Limited,OGG,KOA,669,1
0.00,14Q,London Air Services Limited,SBA,PSP,575,1
0.00,14Q,London Air Services Limited,TEB,LNK,575,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",DTW,YNG,626,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",ELP,MIA,626,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",MIA,DQK,625,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",MIA,ELP,626,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",SLC,PVD,626,1
0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",WRI,NGU,626,1
0.00,1HQ,International Jet Management GmbH,ATL,OPF,775,1
0.00,1HQ,International Jet Management GmbH,LAX,RSW,667,1
0.00,1SQ,Star Marianas Air Inc.,GUM,ROP,079,1
0.00,1SQ,Star Marianas Air Inc.,GUM,ROP,194,1
0.00,1SQ,Star Marianas Air Inc.,GUM,SPN,079,1
0.00,1SQ,Star Marianas Air Inc.,GUM,SPN,194,1
0.00,1SQ,Star Marianas Air Inc.,ROP,GUM,079,1
0.00,1SQ,Star Marianas Air Inc.,ROP,GUM,194,1
0.00,1SQ,Star Marianas Air Inc.,ROP,SPN,079,1
0.00,1SQ,Star Marianas Air Inc.,ROP,SPN,194,1
0.00,1SQ,Star Marianas Air Inc.,ROP,TIQ,079,1
0.00,1SQ,Star Marianas Air Inc.,ROP,TIQ,194,1
0.00,1SQ,Star Marianas Air Inc.,SPN,GUM,079,1
0.00,1SQ,Star Marianas Air Inc.,SPN,ROP,194,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",BQN,SJU,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",CPX,SJU,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",CPX,VQS,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,CPX,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,STT,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,STT,201,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,STT,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,STX,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,VQS,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,VQS,201,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SJU,VQS,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STT,SJU,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STT,STX,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STT,STX,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STX,SIG,131,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STX,SJU,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",STX,STT,489,1
0.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",VQS,SJU,131,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",ALN,SRQ,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",APC,STS,667,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",APF,PBI,774,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",APF,SUA,648,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",ASE,MDW,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",BCT,STX,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",BED,OPF,667,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",BUR,EGE,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",BUR,SFO,641,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",BUR,TUL,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",CLD,MDW,775,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",HSH,RIL,750,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",IAD,SWF,774,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",JRA,TEB,393,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",LAS,BUR,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",LAX,BUR,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",LAX,VNY,671,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,ALN,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,BCT,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,FOK,750,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,PWK,775,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,RIL,750,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,RIL,774,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,UGN,688,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,UGN,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",OPF,BCT,775,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",OPF,BED,667,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",OPF,UGN,688,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",PA8,TEB,393,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",PNE,TEB,393,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",PWK,MDW,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SCF,MDW,775,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SFO,BUR,641,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SJC,HWD,671,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SLC,SAC,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SLE,BUR,651,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SRQ,MDW,770,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",SUA,FLL,774,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,APF,688,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,JRA,393,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,MDW,750,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,MDW,775,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,MIA,648,1
0.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,MIA,750,1
